STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.081068195727814,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EUU,European Union,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,7.07133971381855,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FCS,Fragile and conflict affected situations,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.09247797115936,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,10.2302556366865,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.15642138076143,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,5.12745093687974,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.10772716299281,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GAB,Gabon,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,3.24196892790905,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,7.04484324001669,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.73616463029767,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.413989789955872,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.246011705191328,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GMB,"Gambia, The",WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.225276542204192,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.151423191441201,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.90330841053763,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,7.61350463430599,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.32246897277813,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.796024858090041,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.45472443319266,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HIC,High income,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,10.8075371772025,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.10887043659666,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HPC,Heavily indebted poor countries (HIPC),WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.236368494378005,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.4450549476221,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.272069200064872,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.7040297031798,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBD,IBRD only,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.16673030815375,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBT,IDA & IBRD total,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,3.25881043188384,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDA,IDA total,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.496570825768291,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDB,IDA blend,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.807087247324965,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.90724671891652,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDX,IDA only,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.326743726365045,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.39288712487685,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,7.96668794720795,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,7.04293900874517,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,3.51476352539614,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,5.91933269386297,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,8.99106338046306,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,6.60850035403329,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.72755528539457,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.77474913186739,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,9.49500989572333,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,14.382706623379,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.326576300302296,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.38651029903615,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.36431783985746,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.489846087105841,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,5.04201680672269,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,11.9848036225426,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,26.5866725570047,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.54343781902587,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.473501499239877,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.15522309567074,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.200934431099565,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,6.54344500719904,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.91965704506959,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCN,Latin America & Caribbean,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.7521817353739,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LDC,Least developed countries: UN classification,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.254331463198691,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIC,Low income,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.394807813973501,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIE,Liechtenstein,WB_ESG_EN_ATM_CO2E_PC,CO2 emissions (metric tons per capita),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T_POP,Metric tons per capita,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.86841796100463,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
